SaleID,Date,ProductID,StoreID,CustomerID,Quantity,UnitPrice,TotalAmount,Discount
17844,2022-11-25 15:51:30,84,13,2745,3.150040825743318,124585.39,372826.61,0.05
17845,2023-09-13 19:17:11,458,2,2649,1.6966980859812208,26052.4,44203.06,0.0
17846,2024-06-08 18:51:20,423,4,402,1.3773509990476924,1450.7,1898.22,0.05
17847,2022-12-30 20:12:58,244,14,3524,1.7975800331379295,5194.84,8871.23,0.05
17848,2022-07-08 05:23:52,444,13,3173,1.0,16990.09,16140.59,0.05
17849,2023-03-01 11:16:22,366,6,1867,1.36939461583777,20826.43,24241.66,0.15
17850,2024-11-23 23:22:38,179,6,3921,1.6927722223381507,515.68,872.93,0.0
17851,2022-08-14 15:11:31,423,10,1345,1.302518977880975,1450.7,1700.61,0.1
17852,2024-02-11 08:57:12,441,3,3053,3.1880631026851316,14381.68,45849.7,0.0
17853,2023-12-30 13:42:42,169,6,4382,2.690332918834543,70741.32,161770.05,0.15
17854,2022-10-27 15:53:20,422,9,4846,1.4896895792836027,9776.57,14564.05,0.0
17855,2024-11-11 09:51:22,441,4,3043,2.0,14381.68,27325.19,0.05
17856,2023-04-06 14:11:05,75,4,4103,1.9960989004769965,27073.33,54041.04,0.0
17857,2024-07-04 13:59:11,91,1,953,1.6169326217504754,24538.73,39677.47,0.0
17858,2022-05-27 07:16:23,356,12,4319,3.0,25038.12,67602.92,0.1
17859,2022-01-10 07:04:04,84,13,2773,1.0,124585.39,118356.12,0.05
17860,2023-06-13 13:25:07,225,3,4529,1.9404569225428943,288.4,531.65,0.05
17861,2023-01-19 06:44:51,462,11,2053,1.0,37152.74,35295.1,0.05
17862,2023-04-18 09:58:06,221,2,3972,2.0,116992.04,233984.08,0.0
17863,2022-10-19 05:58:43,4,3,1561,3.0,19347.87,52239.25,0.1
17864,2022-05-22 13:07:30,438,12,57,6.758417532779122,13104.01,75278.02,0.15
17865,2022-11-13 12:40:34,113,3,426,3.7233673619775303,22016.27,77875.93,0.05
17866,2022-10-08 00:31:40,478,9,45,1.62738422446958,2923.65,4520.01,0.05
17867,2024-06-07 15:41:06,458,8,20,4.813195411083365,26052.4,112855.76,0.1
17868,2024-06-18 00:05:17,45,4,604,4.0,1914.13,6890.87,0.1
17869,2023-12-11 05:37:16,396,11,2463,1.0,22240.6,22240.6,0.0
17870,2022-07-26 17:15:52,139,1,597,10.790779487937268,6507.93,66714.36,0.05
17871,2023-11-02 09:18:03,85,6,4035,4.0,17293.61,69174.44,0.0
17872,2024-11-21 22:53:25,332,9,4085,1.0,5783.16,5204.84,0.1
17873,2023-12-29 14:17:06,41,6,1598,1.700683472704556,1188.07,1919.5,0.05
17874,2024-07-02 23:39:04,333,7,2920,1.0,20121.37,20121.37,0.0
17875,2022-11-11 17:56:45,282,13,3285,1.3972672842055929,13218.15,17545.82,0.05
17876,2023-03-22 00:29:57,186,10,761,2.0,623.82,1122.88,0.1
17877,2023-10-17 16:28:28,239,9,1710,1.4488587227289316,155784.38,214424.08,0.05
17878,2024-05-03 21:52:36,184,8,2902,1.0,33480.66,31806.63,0.05
17879,2022-05-09 01:06:46,165,15,1049,1.0,144092.88,136888.24,0.05
17880,2023-03-12 16:44:38,337,5,790,1.7612500605117054,1720.19,3029.68,0.0
17881,2024-11-28 23:40:28,191,4,2200,3.0,10316.59,30949.77,0.0
17882,2023-06-14 04:07:39,272,8,4193,1.0,134.85,128.11,0.05
17883,2024-08-06 01:58:05,31,7,388,2.0,28224.98,50804.96,0.1
17884,2023-01-12 19:18:16,298,5,494,1.393077624623789,20021.01,27890.82,0.0
17885,2022-06-13 13:05:07,333,11,4825,1.2436563739193287,20121.37,25024.07,0.0
17886,2022-03-10 18:26:11,411,13,4027,1.9469682831599264,869.25,1523.16,0.1
17887,2022-02-02 15:57:48,459,12,3584,1.2649710467587352,5643.43,6067.96,0.15
17888,2022-08-27 21:50:05,254,5,14,1.7321316761021448,66924.68,110126.24,0.05
17889,2022-10-11 13:37:06,373,9,2116,5.0209264031098195,648.99,3095.6,0.05
17890,2024-08-09 16:05:24,453,11,1483,3.593808698501091,1458.38,4717.02,0.1
17891,2024-04-06 05:48:41,386,15,3080,1.561804720910425,24122.23,37674.21,0.0
17892,2022-12-21 11:24:18,319,7,4231,1.2545986206520645,16384.1,18499.92,0.1
17893,2024-12-03 00:15:32,233,4,1942,3.0,56662.89,152989.8,0.1
17894,2024-07-06 18:05:05,215,9,1982,3.659834223205069,12666.68,44040.05,0.05
17895,2023-09-22 23:01:00,140,5,3136,1.0,153517.21,138165.49,0.1
17896,2022-02-08 11:48:17,415,4,3850,1.9356064383889955,16368.59,30098.99,0.05
17897,2023-09-06 16:47:31,53,5,3217,1.8957825873743968,13957.71,26460.78,0.0
17898,2023-06-16 05:32:23,244,11,205,1.0,5194.84,4935.1,0.05
17899,2022-07-08 22:45:30,391,10,3477,1.0,8491.85,7218.07,0.15
17900,2024-04-28 22:42:40,374,6,3469,1.4624236463197589,60454.46,83989.53,0.05
17901,2022-05-08 15:10:09,251,4,4558,1.3080542665974086,20031.17,23581.67,0.1
17902,2023-01-24 03:36:17,484,9,3288,2.0,23420.05,39814.08,0.15
17903,2022-12-12 12:13:47,61,14,4267,1.6482201298196075,34441.1,53928.19,0.05
17904,2024-03-11 23:58:09,209,12,4771,2.0,15459.23,27826.61,0.1
17905,2022-10-07 22:13:06,127,8,701,1.0,8961.36,7617.16,0.15
17906,2022-10-16 21:29:45,444,7,2831,1.465750783450801,16990.09,24903.24,0.0
17907,2024-08-31 17:33:13,209,11,4392,2.539815349802646,15459.23,33374.05,0.15
17908,2023-03-01 16:41:19,417,8,3221,1.3710113435645657,7729.48,10067.34,0.05
17909,2023-03-03 15:47:04,399,3,3761,1.5380158432581386,21025.19,30720.22,0.05
17910,2024-07-17 11:39:22,364,7,4833,2.7147233069560714,17660.41,47943.13,0.0
17911,2022-07-17 09:02:09,132,15,835,1.6667303644363454,14924.32,22387.34,0.1
17912,2023-03-12 10:17:25,323,15,3480,2.964926806593653,984.58,2627.29,0.1
17913,2023-04-25 23:27:18,450,9,2557,2.0,13935.73,25084.31,0.1
17914,2022-10-06 23:42:26,44,9,4006,1.0,13921.94,13921.94,0.0
17915,2023-03-22 23:41:28,65,6,730,1.0,373.23,335.91,0.1
17916,2024-09-17 08:47:10,47,5,1250,1.0,1674.77,1591.03,0.05
17917,2024-07-02 15:15:56,432,12,4975,2.537431379652024,5410.04,13041.22,0.05
17918,2022-05-16 12:52:57,65,9,3733,1.7016353287199901,373.23,635.1,0.0
17919,2024-05-29 02:08:45,56,3,3883,2.0,591.13,1182.26,0.0
17920,2024-03-17 18:57:56,123,1,8,1.308116328837426,74647.02,87882.29,0.1
17921,2023-02-08 13:51:00,109,9,3062,1.7744791307735706,2372.17,4209.37,0.0
17922,2023-08-17 05:15:23,147,14,1303,2.0,12579.35,25158.7,0.0
17923,2022-12-07 13:37:47,271,5,186,1.277933822526663,3017.16,3662.94,0.05
17924,2023-11-01 19:24:40,411,9,1829,3.2073755838513045,869.25,2648.61,0.05
17925,2023-01-20 10:21:31,483,1,3065,1.5329735255011951,6403.23,8834.38,0.1
17926,2024-01-10 16:06:26,457,4,311,1.345763875959735,2316.73,3117.77,0.0
17927,2024-09-17 11:14:34,500,4,1635,1.5907541413507642,21906.92,33106.1,0.05
17928,2023-05-17 18:40:20,241,12,954,1.2861441031298524,131976.58,152766.81,0.1
17929,2023-10-01 04:55:08,413,12,2229,1.8137752279922699,141.61,244.01,0.05
17930,2022-09-10 15:22:09,187,13,4857,1.652049909229784,524.25,779.48,0.1
17931,2023-09-24 22:33:33,379,2,212,2.5570479110773383,12211.21,29663.42,0.05
17932,2024-10-07 01:59:05,433,10,661,1.0,13480.63,11458.54,0.15
17933,2022-05-01 08:39:38,464,1,2836,3.6873058916809582,2420.41,8032.31,0.1
17934,2022-10-08 03:51:19,79,10,1460,1.206338089713841,26023.65,26684.32,0.15
17935,2022-06-21 10:16:19,145,10,3936,1.7049300190214574,19071.07,30889.1,0.05
17936,2023-01-13 18:14:43,440,3,4056,1.7557068674787728,12525.26,19791.62,0.1
17937,2023-10-02 18:12:14,125,15,2359,1.418317783812443,712.08,858.46,0.15
17938,2022-08-19 20:38:35,231,3,543,1.587016659127522,540.91,815.51,0.05
17939,2024-09-02 16:04:58,234,11,1354,1.7128883200466523,6600.43,10740.51,0.05
17940,2022-04-12 02:19:47,420,7,1668,2.0,45408.41,90816.82,0.0
17941,2022-05-11 13:20:44,471,12,2241,3.342583620054776,14464.14,43512.84,0.1
17942,2024-02-03 19:24:51,78,15,1594,1.4796567780004168,3322.32,4915.89,0.0
17943,2024-04-18 13:58:17,25,14,2573,3.3906507289101,12962.24,41752.91,0.05
17944,2023-10-01 03:35:34,365,12,3346,4.076099786522642,609.7,2485.2,0.0
17945,2023-04-04 12:51:04,313,10,1181,1.9952863594611359,928.65,1852.92,0.0
17946,2024-09-11 16:27:16,299,7,2259,1.2994380270619614,50732.12,56034.76,0.15
17947,2022-12-05 00:13:09,71,4,869,1.0,1447.36,1374.99,0.05
17948,2023-04-14 04:07:10,336,13,318,3.0,3882.64,10483.13,0.1
17949,2023-03-02 01:53:04,213,4,1544,1.0,12300.21,11685.2,0.05
17950,2023-12-30 19:36:00,220,5,3024,3.783432136894292,24999.73,89855.54,0.05
17951,2023-12-09 14:26:15,164,2,4065,1.807094871658131,12677.68,20618.79,0.1
17952,2022-08-23 20:46:32,196,14,1971,5.542443917859718,7732.18,42855.17,0.0
17953,2024-05-11 01:42:43,184,15,1516,1.4985108177394462,33480.66,50171.13,0.0
17954,2024-09-08 10:21:52,201,5,4660,1.5872493117911002,14801.31,19969.36,0.15
17955,2023-12-27 02:33:31,33,3,4655,1.0,5203.1,4942.94,0.05
17956,2024-11-17 19:14:28,405,11,515,1.7777477668941986,57197.32,91514.17,0.1
17957,2024-06-03 11:18:01,439,7,4576,1.510402153725422,5475.73,7443.5,0.1
17958,2024-12-13 00:17:51,367,10,16,4.0,4223.2,16892.8,0.0
17959,2023-05-25 14:13:12,65,15,4670,1.8833657055026678,373.23,667.78,0.05
17960,2024-08-31 11:34:09,40,5,9,1.3654536167717921,7265.02,9920.05,0.0
17961,2022-08-17 07:03:57,10,4,3953,1.0,74307.61,66876.85,0.1
17962,2022-08-07 22:41:05,222,4,1704,1.7176446473019658,1309.98,2137.58,0.05
17963,2024-05-09 00:26:41,277,6,2506,3.0,5149.25,15447.75,0.0
17964,2023-12-26 08:04:34,105,11,4116,2.0,132464.09,264928.18,0.0
17965,2022-12-14 17:54:41,455,4,1317,5.789907583189899,447.19,2200.81,0.15
17966,2023-08-18 04:43:00,118,6,3805,1.0,10164.12,10164.12,0.0
17967,2022-11-01 18:57:35,382,11,1684,1.7022012304206369,22789.78,34913.51,0.1
17968,2023-11-13 06:30:46,486,4,3067,1.0,4536.8,4309.96,0.05
17969,2024-06-20 20:20:55,393,13,369,3.66158079401178,44691.67,147277.94,0.1
17970,2022-07-28 06:13:15,287,7,4068,1.0,21168.69,20110.26,0.05
17971,2024-11-14 21:57:01,99,15,3545,1.0,4768.72,4768.72,0.0
17972,2022-12-18 12:24:36,311,3,4230,6.1409216368606465,26991.33,165751.64,0.0
17973,2022-01-21 04:22:49,266,2,4389,1.0,17398.96,16529.01,0.05
17974,2022-07-12 19:35:03,243,5,4729,6.05771686762308,3800.45,21870.95,0.05
17975,2022-12-05 20:14:18,437,11,3817,1.529841861750172,87.6,134.01,0.0
17976,2023-12-04 20:35:36,251,4,3038,1.8660200099259976,20031.17,35509.64,0.05
17977,2023-11-08 21:26:47,265,8,4703,1.0,5375.5,4837.95,0.1
17978,2024-04-27 09:43:32,337,9,784,1.8757470005626884,1720.19,2742.65,0.15
17979,2024-04-26 00:02:11,445,9,2627,1.0,26175.39,23557.85,0.1
17980,2023-07-21 23:25:20,402,6,1604,2.0,5774.29,10971.15,0.05
17981,2024-05-14 15:12:49,69,12,3607,1.94858618480133,6535.7,11461.84,0.1
17982,2022-07-15 13:56:39,345,3,699,2.7684214278251207,4486.93,11179.54,0.1
17983,2022-08-25 11:19:05,495,6,374,6.4014463819607155,1474.19,8965.1,0.05
17984,2022-09-18 21:59:59,222,3,520,1.8261075078819355,1309.98,2152.95,0.1
17985,2023-07-08 21:23:08,137,10,924,2.748838128490918,5585.75,14586.61,0.05
17986,2022-12-23 13:38:23,200,10,4127,4.073341483834815,36966.34,150576.53,0.0
17987,2023-03-16 22:56:47,161,9,2296,1.0,459.26,436.3,0.05
17988,2022-08-07 15:19:09,13,13,522,1.6582572959167654,15096.7,22530.79,0.1
17989,2022-11-09 10:23:59,172,10,4644,1.9068617603922307,5820.86,9434.64,0.15
17990,2023-09-08 14:50:27,297,13,1899,1.5563914223173074,1079.02,1427.47,0.15
17991,2023-04-28 09:00:55,107,11,2266,1.0,11258.6,9569.81,0.15
17992,2023-04-05 23:35:36,7,4,3203,1.0,5474.54,5200.81,0.05
17993,2023-10-12 20:12:06,333,7,631,1.7834360778958795,20121.37,35885.18,0.0
17994,2022-02-12 20:54:34,352,10,2129,1.6481888101057436,14366.47,23678.66,0.0
17995,2024-09-29 04:08:15,192,8,2271,1.2443097273182053,2639.77,3120.46,0.05
17996,2024-11-21 20:33:35,212,15,3945,1.6180735271488005,12703.28,18499.36,0.1
17997,2024-10-23 12:03:40,154,11,2739,3.352619389266191,5778.98,18405.98,0.05
17998,2022-05-01 05:39:44,430,13,4087,5.618729789006835,6350.62,30330.06,0.15
17999,2022-05-04 23:54:31,117,2,745,1.0,1137.26,1023.53,0.1
18000,2023-01-24 04:07:56,490,4,3073,1.0,3227.43,3066.06,0.05
18001,2024-08-31 04:04:19,244,3,3991,1.9721082028127623,5194.84,9732.55,0.05
18002,2022-07-27 06:59:39,220,10,3431,1.0,24999.73,24999.73,0.0
18003,2023-01-22 05:44:16,308,15,3768,2.541067996744014,7000.94,16900.37,0.05
18004,2023-05-21 08:49:25,474,15,3519,1.7112087892811005,13358.45,20573.19,0.1
18005,2022-02-01 17:12:27,37,2,351,1.7250086450867874,22033.0,38007.12,0.0
18006,2022-09-28 19:51:37,414,15,1457,1.3892281359870238,55396.73,69262.83,0.1
18007,2022-05-21 23:42:01,160,3,4415,1.515888203239767,19395.33,27931.09,0.05
18008,2022-11-30 22:07:18,82,5,4467,1.0,14913.06,12676.1,0.15
18009,2023-06-24 17:50:12,425,4,1023,1.466996642318146,16216.41,22599.95,0.05
18010,2022-06-02 15:14:42,250,15,420,1.4045332445082972,15113.01,21226.72,0.0
18011,2022-07-31 22:45:15,261,11,2515,9.048214079089458,1465.74,11936.1,0.1
18012,2023-04-14 18:19:31,156,7,2485,1.2509064354273511,25993.65,29264.06,0.1
18013,2024-03-28 09:06:43,390,2,4083,1.0,22967.84,22967.84,0.0
18014,2024-11-03 20:17:17,260,4,514,1.9109391986854452,348.72,599.74,0.1
18015,2023-06-19 15:26:34,375,13,3284,1.9990697444469325,34445.36,61972.81,0.1
18016,2024-08-10 06:56:32,135,1,4090,1.5150924754193513,142628.65,216095.59,0.0
18017,2024-08-01 08:59:49,318,15,4482,2.0,4748.93,9497.86,0.0
18018,2022-03-23 00:11:23,391,9,2175,1.0,8491.85,8491.85,0.0
18019,2022-09-29 08:37:58,262,14,4606,1.0,104999.7,99749.72,0.05
18020,2023-12-11 05:14:23,17,1,4972,5.0,4533.01,21531.8,0.05
18021,2024-08-31 11:41:17,389,15,483,1.261776384048705,31034.89,35243.18,0.1
18022,2022-12-23 07:18:21,313,6,2987,2.0,928.65,1578.7,0.15
18023,2024-10-26 08:02:39,53,8,913,1.569856452167791,13957.71,19720.44,0.1
18024,2023-09-27 00:23:30,304,2,1654,1.0,14101.39,13396.32,0.05
18025,2023-12-05 03:50:23,192,14,2074,1.0,2639.77,2639.77,0.0
18026,2023-10-12 06:01:15,76,12,1466,1.0,1848.11,1663.3,0.1
18027,2024-02-12 19:21:04,368,11,1753,1.896876026990771,37444.15,67475.56,0.05
18028,2022-02-16 14:36:09,288,5,1896,4.803430815483824,1531.01,6986.4,0.05
18029,2024-04-12 14:35:47,88,15,3997,1.7927165010812038,7363.48,12540.6,0.05
18030,2024-09-20 14:22:00,475,7,2217,3.7816854106425657,15350.37,58050.27,0.0
18031,2023-10-01 05:07:23,476,13,2373,1.898915975881748,4534.15,8179.47,0.05
18032,2024-06-04 01:11:27,180,11,4992,1.0,6309.37,5993.9,0.05
18033,2024-10-15 04:36:52,272,11,2172,1.0,134.85,134.85,0.0
18034,2023-04-15 00:47:22,296,13,3757,3.4733206108927517,1424.54,4453.1,0.1
18035,2022-10-03 07:17:28,274,11,3665,1.0,16633.56,14970.2,0.1
18036,2022-02-21 17:46:30,423,4,3903,1.9448077270990107,1450.7,2821.33,0.0
18037,2023-08-23 12:43:12,180,14,4641,1.7028869264533428,6309.37,9669.73,0.1
18038,2024-04-23 08:40:27,151,2,3422,3.0,10536.88,30030.11,0.05
18039,2022-04-05 03:34:35,451,12,4423,1.0,9642.46,9642.46,0.0
18040,2022-08-04 09:56:35,481,7,4603,1.0,15367.41,13830.67,0.1
18041,2024-09-24 02:57:30,468,2,1015,1.0,62107.11,62107.11,0.0
18042,2024-03-06 04:40:38,426,14,3286,3.0,6301.84,17014.97,0.1
18043,2022-08-07 20:58:24,244,2,2098,3.5151568896912235,5194.84,17347.64,0.05
18044,2024-03-13 13:05:51,411,3,1765,1.4385594517995652,869.25,1250.47,0.0
18045,2024-01-19 00:42:54,338,6,3095,1.0,10122.55,9110.3,0.1
18046,2022-05-22 22:16:32,69,11,2656,1.229546472276469,6535.7,7634.15,0.05
18047,2022-01-30 14:03:45,62,9,3532,1.3457175355755988,2519.73,3390.84,0.0
18048,2023-05-24 07:59:11,261,15,4154,1.0,1465.74,1392.45,0.05
18049,2022-12-30 23:34:29,182,1,2349,2.0,172404.18,327567.94,0.05
18050,2022-01-09 00:38:46,483,11,4935,1.6810570772316937,6403.23,10225.99,0.05
18051,2022-11-16 06:40:51,146,9,2227,1.0,195171.97,195171.97,0.0
18052,2022-05-23 08:38:15,318,12,656,2.0,4748.93,9022.97,0.05
18053,2023-08-27 04:21:27,55,13,1146,3.958326206470637,3534.81,13991.93,0.0
18054,2023-06-05 09:59:18,14,15,2157,1.0,23038.25,20734.42,0.1
18055,2023-01-21 12:37:34,146,2,1675,1.7254862912135867,195171.97,319928.23,0.05
18056,2024-08-21 08:59:51,126,9,2505,1.0,28159.61,28159.61,0.0
18057,2022-10-28 10:14:21,416,3,3646,1.75633138314113,1072.23,1694.87,0.1
18058,2024-10-29 02:23:48,295,11,2803,1.0,1028.67,925.8,0.1
18059,2023-01-15 04:05:04,28,10,121,3.025751811376983,17277.1,52276.22,0.0
18060,2022-05-04 12:50:09,167,8,768,1.5767720688305544,21128.75,31649.46,0.05
18061,2022-09-26 17:54:45,193,5,1219,1.2157691607272862,19999.53,21883.33,0.1
18062,2022-05-14 17:19:31,180,9,113,1.5476470694413462,6309.37,9276.44,0.05
18063,2023-10-06 06:28:17,12,11,990,2.0,11925.83,22659.08,0.05
18064,2024-12-01 21:35:40,158,14,4507,2.5211878700221315,16926.72,42675.44,0.0
18065,2024-07-06 16:08:48,367,9,4782,1.2668735843490875,4223.2,4547.72,0.15
18066,2022-04-15 07:24:53,383,14,1249,1.0,10758.67,9682.8,0.1
18067,2022-12-01 22:29:10,163,9,270,2.0,1204.3,2288.17,0.05
18068,2024-10-11 03:05:33,381,12,1927,2.0,5001.88,10003.76,0.0
18069,2024-03-06 12:06:04,494,8,3432,1.7603077508533236,20593.39,32625.63,0.1
18070,2024-04-03 08:02:18,309,5,4189,1.0,1031.92,980.32,0.05
18071,2024-10-23 23:26:01,336,2,3472,1.0,3882.64,3882.64,0.0
18072,2024-12-06 11:35:38,471,10,2752,1.8371976340632208,14464.14,25244.81,0.05
18073,2023-07-10 16:42:40,405,2,4411,1.5783369805558518,57197.32,85762.81,0.05
18074,2022-11-02 18:01:39,176,5,1500,1.9257545075689997,98377.15,161032.7,0.15
18075,2022-10-18 07:17:27,371,9,1499,3.0,4880.08,13908.23,0.05
18076,2022-02-03 00:27:43,80,14,2134,1.0,7118.21,6762.3,0.05
18077,2024-02-28 01:58:03,244,1,760,1.0,5194.84,5194.84,0.0
18078,2024-03-17 10:26:50,206,3,2971,1.4892248802358503,3714.42,5531.61,0.0
18079,2024-03-21 15:37:57,47,4,3857,1.637436415691158,1674.77,2468.1,0.1
18080,2023-02-17 16:07:14,426,11,639,1.7345447184195042,6301.84,10384.28,0.05
18081,2023-07-22 00:03:25,282,1,4455,1.9185995068381976,13218.15,25360.34,0.0
18082,2024-02-15 16:55:46,343,9,474,1.82706789771854,13423.75,23299.8,0.05
18083,2024-08-18 21:11:57,144,7,4007,1.3182738336738227,23212.78,29070.76,0.05
18084,2023-03-21 01:26:38,441,3,3766,1.0,14381.68,14381.68,0.0
18085,2024-02-06 19:26:35,359,1,1860,1.6866823013328691,201837.38,323413.76,0.05
18086,2022-03-25 17:28:55,465,12,135,1.3884300074387461,15067.32,20919.92,0.0
18087,2023-08-28 02:34:01,44,8,1628,1.0,13921.94,13921.94,0.0
18088,2023-11-16 18:16:55,458,4,705,1.5510621936747746,26052.4,34347.56,0.15
18089,2022-01-08 11:22:29,294,2,2846,1.2830961130533474,2628.44,3372.54,0.0
18090,2023-06-24 11:54:22,115,7,2036,2.710218386062977,9241.65,23794.55,0.05
18091,2022-01-02 21:05:40,304,10,1614,1.6789014378125566,14101.39,23674.84,0.0
18092,2022-01-22 12:25:18,497,10,803,1.5875394460154821,1283.2,1731.56,0.15
18093,2023-08-19 20:08:36,453,11,4688,1.6209984580528065,1458.38,2245.83,0.05
18094,2024-05-06 13:07:38,164,7,4303,1.7900156527688313,12677.68,21558.58,0.05
18095,2023-09-07 05:54:33,88,11,442,1.0,7363.48,6627.13,0.1
18096,2024-12-19 07:44:22,41,12,2775,6.0,1188.07,7128.42,0.0
18097,2022-09-29 12:17:47,87,13,2065,1.2270627883365954,5523.76,6100.2,0.1
18098,2023-11-28 12:42:01,13,1,1310,3.8349860134115312,15096.7,55000.85,0.05
18099,2022-12-08 16:37:21,230,6,4091,1.8065529108632077,7757.92,11912.83,0.15
18100,2024-02-12 20:26:41,65,4,4179,1.2983230233115586,373.23,460.34,0.05
18101,2023-05-28 13:11:31,493,15,3461,1.4827382488606833,13545.84,17072.19,0.15
18102,2024-11-14 06:07:52,454,13,2863,3.0,7515.64,20292.23,0.1
18103,2024-11-29 12:53:06,265,12,2268,1.2392941530622839,5375.5,5995.64,0.1
18104,2022-07-30 09:44:10,472,3,2333,1.4528736019320565,4348.19,5685.63,0.1
18105,2022-01-01 01:58:08,270,3,3222,1.8550598498317628,2035.5,3398.38,0.1
18106,2024-07-05 07:37:27,174,10,2269,1.0,8816.57,8375.74,0.05
18107,2022-03-20 11:19:24,158,5,1829,1.7977391640999865,16926.72,28908.34,0.05
18108,2023-10-08 14:10:22,332,9,4671,1.2888915339142697,5783.16,7453.87,0.0
18109,2023-02-05 23:32:54,455,9,4149,1.6238240481051052,447.19,689.85,0.05
18110,2022-04-30 17:43:38,70,11,655,1.6496096009283057,433.88,644.16,0.1
18111,2023-01-11 01:16:24,401,6,4846,2.0,10551.03,21102.06,0.0
18112,2024-10-05 21:07:47,207,8,1119,1.8589586044577788,13370.56,24855.32,0.0
18113,2023-08-06 17:08:17,465,2,4674,1.593457965872977,15067.32,24009.14,0.0
18114,2024-01-31 18:35:53,487,9,3013,2.8058219492381604,372.66,1045.62,0.0
18115,2024-10-02 16:35:51,2,3,2162,1.6706176293620194,5116.89,7693.53,0.1
18116,2024-05-28 07:31:36,455,9,1206,2.0,447.19,849.66,0.05
18117,2024-09-14 15:11:12,316,8,481,1.7838984224084213,6115.66,10364.23,0.05
18118,2024-01-16 02:52:15,313,7,4346,1.0,928.65,835.78,0.1
18119,2023-05-29 08:11:43,225,10,4561,3.0,288.4,865.2,0.0
18120,2023-04-17 12:47:08,168,1,2275,3.6572895364046083,4456.18,15482.66,0.05
18121,2022-04-01 09:50:36,493,4,487,1.0,13545.84,11513.96,0.15
18122,2023-07-07 07:23:46,7,11,741,2.0,5474.54,10949.08,0.0
18123,2022-10-27 14:40:42,411,12,1282,1.3754063858626502,869.25,1135.79,0.05
18124,2022-05-09 08:48:36,459,11,1727,2.0,5643.43,9593.83,0.15
18125,2024-08-06 02:15:52,94,12,782,2.0,1215.66,2188.19,0.1
18126,2023-02-19 16:54:05,498,7,4046,3.318520836930559,12686.03,37888.97,0.1
18127,2022-02-28 09:20:40,220,9,3845,2.0,24999.73,49999.46,0.0
18128,2024-08-15 16:17:41,5,4,4182,1.583609351975662,16200.77,25655.69,0.0
18129,2023-08-15 02:19:13,467,10,124,2.0,7212.86,12983.15,0.1
18130,2023-12-19 16:12:06,242,1,614,7.338283988602377,164286.8,1205583.19,0.0
18131,2024-07-10 19:32:19,46,7,1421,1.5443233902447067,7564.13,11681.46,0.0
18132,2023-02-27 13:20:47,185,14,1692,1.6015988952782352,1073.43,1719.2,0.0
18133,2024-07-26 12:38:47,499,6,4993,1.2594116231496817,22292.75,25268.17,0.1
18134,2024-10-18 12:31:22,154,1,3117,1.3748615770633417,5778.98,6753.5,0.15
18135,2023-07-21 05:14:03,335,15,2765,2.0,952.65,1810.04,0.05
18136,2024-07-06 17:40:20,421,14,15,1.7110536903067628,24147.9,37186.52,0.1
18137,2022-12-09 14:26:26,23,3,1213,9.947772422826963,2969.58,28063.67,0.05
18138,2023-09-18 17:59:30,191,2,959,1.9709041903292501,10316.59,17283.06,0.15
18139,2024-03-01 01:24:24,421,7,4639,1.0,24147.9,24147.9,0.0
18140,2022-08-07 13:40:49,8,7,40,1.45559285824468,2056.5,2544.41,0.15
18141,2023-03-13 01:47:22,414,5,4441,1.0,55396.73,49857.06,0.1
18142,2024-09-24 19:11:51,200,1,216,1.3044514283630182,36966.34,45809.76,0.05
18143,2023-01-02 20:16:23,482,12,4600,1.699450954664951,10735.8,17332.72,0.05
18144,2023-03-24 13:16:56,190,4,1841,1.7132765803556,2421.8,4149.21,0.0
18145,2022-10-24 16:28:57,231,2,984,1.6761379067661477,540.91,815.98,0.1
18146,2022-06-10 15:04:08,309,15,550,1.9595802580565107,1031.92,1921.02,0.05
18147,2024-04-04 21:13:49,157,4,53,1.0,6232.34,6232.34,0.0
18148,2022-01-16 14:50:16,97,9,1270,1.976193180141984,7602.59,14272.98,0.05
18149,2022-10-04 11:36:31,209,7,1640,1.6577123256482673,15459.23,24345.61,0.05
18150,2022-04-21 18:01:55,175,6,3708,1.9486430067842229,14674.88,27166.3,0.05
18151,2024-11-23 17:48:08,245,15,1281,1.6851986083784691,23524.33,39643.17,0.0
18152,2022-10-27 23:18:58,148,1,2068,1.0,10332.75,9816.11,0.05
18153,2022-02-05 14:00:36,306,11,4202,1.5877515135823703,136472.37,205850.0,0.05
18154,2024-10-21 07:22:02,91,5,1605,1.0,24538.73,23311.79,0.05
18155,2024-06-24 11:21:05,225,3,2544,1.4918709528743377,288.4,365.72,0.15
18156,2022-08-18 02:56:36,467,11,2195,1.0,7212.86,6130.93,0.15
18157,2023-05-14 05:12:32,220,7,3316,3.2434450906524033,24999.73,77030.99,0.05
18158,2023-11-01 08:09:44,468,3,3914,3.0,62107.11,167689.2,0.1
18159,2023-11-10 01:48:07,324,9,3169,1.0,7331.76,6965.17,0.05
18160,2024-09-19 10:06:52,183,8,4024,1.6764774244011649,4931.66,8267.82,0.0
18161,2023-08-23 01:24:27,110,7,708,1.0,10929.98,9836.98,0.1
18162,2023-01-08 10:48:08,345,6,4762,1.8976734719407973,4486.93,8088.99,0.05
18163,2022-05-27 01:56:55,410,8,39,2.0,9763.17,17573.71,0.1
